Item Name,SKU,Sales Description,Selling Price,Is Returnable Item,Brand,Manufacturer,UPC,EAN,ISBN,Part Number,Product Type,Sales Account,Unit,Purchase Description,Purchase Price,Item Type,Purchase Account,Inventory Account,Reorder Level,Preferred Vendor,Opening Stock,Opening Stock Value,Package Weight,Package Length,Package Width,Package Height,Weight unit,Dimension unit,Warehouse Name
Bose Wave Music System IV - Bluetooth Music Adapter New,00106-P-2-N,Bose Wave Music System IV - Bluetooth Music Adapter New,,False,,,,,,,goods,Sales,pcs,Bose Wave Music System IV - Bluetooth Music Adapter New,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Wave Music System IV - CD Processor PCB,00106-P-3,Bose Wave Music System IV - CD Processor PCB,,False,,,,,,,goods,Sales,pcs,Bose Wave Music System IV - CD Processor PCB,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Wave Music System IV - Ribbon Cable LCD to PCB Board,00106-P-4,Bose Wave Music System IV - Ribbon Cable LCD to PCB Board,,False,,,,,,,goods,Sales,pcs,Bose Wave Music System IV - Ribbon Cable LCD to PCB Board,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Wave Music System IV - Bluetooth Adapter,00106-P-5,Bose Wave Music System IV - Bluetooth Adapter,,False,,,,,,,goods,Sales,pcs,Bose Wave Music System IV - Bluetooth Adapter,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Wave Music System IV - Glass Stand,00106-P-6,Bose Wave Music System IV - Glass Stand,,False,,,,,,,goods,Sales,pcs,Bose Wave Music System IV - Glass Stand,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundTouch 130 Home Theater System,00107,Bose SoundTouch 130 Home Theater System,,False,,,,,,,goods,Sales,pcs,Bose SoundTouch 130 Home Theater System,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundTouch 130 Home Theater System Black,00107-BK,Bose SoundTouch 130 Home Theater System Black,,False,,,,,,,goods,Sales,pcs,Bose SoundTouch 130 Home Theater System Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 520 Home Theater System,00108,Bose 520 Home Theater System,,False,,,,,,,goods,Sales,pcs,Bose 520 Home Theater System,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Wave Radio IV,00109,Bose Wave Radio IV,,False,,,,,,,goods,Sales,pcs,Bose Wave Radio IV,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Wave Radio IV,00109-SV,Bose Wave Radio IV,,False,,,,,,,goods,Sales,pcs,Bose Wave Radio IV,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Wave Radio IV - Bluetooth Adapter,00109-P-1,Bose Wave Radio IV - Bluetooth Adapter,,False,,,,,,,goods,Sales,pcs,Bose Wave Radio IV - Bluetooth Adapter,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundTouch 30 Wireless Speaker,00110,Bose SoundTouch 30 Wireless Speaker,,False,,,,,,,goods,Sales,pcs,Bose SoundTouch 30 Wireless Speaker,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundTouch 30 Wireless Speaker Black,00110-BK,Bose SoundTouch 30 Wireless Speaker Black,,False,,,,,,,goods,Sales,pcs,Bose SoundTouch 30 Wireless Speaker Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Sound Touch Series II Wireless Adapter,00111,Bose Sound Touch Series II Wireless Adapter,,False,,,,,,,goods,Sales,pcs,Bose Sound Touch Series II Wireless Adapter,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Sound Touch Series II Wireless Adapter - Wireless Adapter,00111-P-1,Bose Sound Touch Series II Wireless Adapter - Wireless Adapter,,False,,,,,,,goods,Sales,pcs,Bose Sound Touch Series II Wireless Adapter - Wireless Adapter,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Solo 15 Series II TV Sound System,00112,Bose Solo 15 Series II TV Sound System,,False,,,,,,,goods,Sales,pcs,Bose Solo 15 Series II TV Sound System,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundTouch 20 Series III Wireless Music System,00113,Bose SoundTouch 20 Series III Wireless Music System,,False,,,,,,,goods,Sales,pcs,Bose SoundTouch 20 Series III Wireless Music System,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundTouch 20 Series III Wireless Music System Black,00113-BK,Bose SoundTouch 20 Series III Wireless Music System Black,,False,,,,,,,goods,Sales,pcs,Bose SoundTouch 20 Series III Wireless Music System Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Solo & Cinemate,00114,Bose Solo & Cinemate,,False,,,,,,,goods,Sales,pcs,Bose Solo & Cinemate,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Solo & Cinemate - Remote Control,00114-P-1,Bose Solo & Cinemate - Remote Control,,False,,,,,,,goods,Sales,pcs,Bose Solo & Cinemate - Remote Control,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Solo & Cinemate - Remote Control Black,00114-P-1-BK,Bose Solo & Cinemate - Remote Control Black,,False,,,,,,,goods,Sales,pcs,Bose Solo & Cinemate - Remote Control Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Solo & Cinemate - Remote Control Used,00114-P-1-U,Bose Solo & Cinemate - Remote Control Used,,False,,,,,,,goods,Sales,pcs,Bose Solo & Cinemate - Remote Control Used,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Solo & Cinemate - RC-PWS III Universal Remote Control,00114-P-2,Bose Solo & Cinemate - RC-PWS III Universal Remote Control,,False,,,,,,,goods,Sales,pcs,Bose Solo & Cinemate - RC-PWS III Universal Remote Control,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundLink Color Bluetooth Speaker,00115,Bose SoundLink Color Bluetooth Speaker,,False,,,,,,,goods,Sales,pcs,Bose SoundLink Color Bluetooth Speaker,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundLink Color Bluetooth Speaker,00115-MI,Bose SoundLink Color Bluetooth Speaker,,False,,,,,,,goods,Sales,pcs,Bose SoundLink Color Bluetooth Speaker,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundLink Color Bluetooth Speaker White,00115-WH,Bose SoundLink Color Bluetooth Speaker White,,False,,,,,,,goods,Sales,pcs,Bose SoundLink Color Bluetooth Speaker White,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundLink Color Bluetooth Speaker Black,00115-BK,Bose SoundLink Color Bluetooth Speaker Black,,False,,,,,,,goods,Sales,pcs,Bose SoundLink Color Bluetooth Speaker Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundLink Color Bluetooth Speaker,00115-RD,Bose SoundLink Color Bluetooth Speaker,,False,,,,,,,goods,Sales,pcs,Bose SoundLink Color Bluetooth Speaker,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundLink Color Bluetooth Speaker,00115-BL,Bose SoundLink Color Bluetooth Speaker,,False,,,,,,,goods,Sales,pcs,Bose SoundLink Color Bluetooth Speaker,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose PS-28 Series I Subwoofer,00116,Bose PS-28 Series I Subwoofer,,False,,,,,,,goods,Sales,pcs,Bose PS-28 Series I Subwoofer,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose PS-28 Series I Subwoofer - Subwoofer,00116-P-1,Bose PS-28 Series I Subwoofer - Subwoofer,,False,,,,,,,goods,Sales,pcs,Bose PS-28 Series I Subwoofer - Subwoofer,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundLink Mini II,00117,Bose SoundLink Mini II,,False,,,,,,,goods,Sales,pcs,Bose SoundLink Mini II,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundLink Mini II - Charging Cradle,00117-P-1-CB,Bose SoundLink Mini II - Charging Cradle,,False,,,,,,,goods,Sales,pcs,Bose SoundLink Mini II - Charging Cradle,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundLink Mini II - Charging Cradle,00117-P-1-SV,Bose SoundLink Mini II - Charging Cradle,,False,,,,,,,goods,Sales,pcs,Bose SoundLink Mini II - Charging Cradle,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 260351-102 Audio Input Cable,00118,Bose 260351-102 Audio Input Cable,,False,,,,,,,goods,Sales,pcs,Bose 260351-102 Audio Input Cable,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 260351-102 Audio Input Cable - Audio Input Cable,00118-P-1,Bose 260351-102 Audio Input Cable - Audio Input Cable,,False,,,,,,,goods,Sales,pcs,Bose 260351-102 Audio Input Cable - Audio Input Cable,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Rock Band 4 Wireless Fender Stratocaster Guitar Controller,00119,Rock Band 4 Wireless Fender Stratocaster Guitar Controller,,False,,,,,,,goods,Sales,pcs,Rock Band 4 Wireless Fender Stratocaster Guitar Controller,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Rock Band 4 Wireless Fender Stratocaster Guitar Controller Black,00119-BK,Rock Band 4 Wireless Fender Stratocaster Guitar Controller Black,,False,,,,,,,goods,Sales,pcs,Rock Band 4 Wireless Fender Stratocaster Guitar Controller Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Lifestyle 30 Media Center,00120,Bose Lifestyle 30 Media Center,,False,,,,,,,goods,Sales,pcs,Bose Lifestyle 30 Media Center,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Lifestyle 30 Media Center - Acoustimass 9-pin Audio Input Cable,00120-P-1,Bose Lifestyle 30 Media Center - Acoustimass 9-pin Audio Input Cable,,False,,,,,,,goods,Sales,pcs,Bose Lifestyle 30 Media Center - Acoustimass 9-pin Audio Input Cable,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Solo 5 Sound System,00121,Bose Solo 5 Sound System,,False,,,,,,,goods,Sales,pcs,Bose Solo 5 Sound System,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Solo 5 Sound System Black,00121-BK,Bose Solo 5 Sound System Black,,False,,,,,,,goods,Sales,pcs,Bose Solo 5 Sound System Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Acoustic Wave Music System CD-3000,00122,Bose Acoustic Wave Music System CD-3000,,False,,,,,,,goods,Sales,pcs,Bose Acoustic Wave Music System CD-3000,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Acoustic Wave Music System CD-3000 Grey,00122-GY,Bose Acoustic Wave Music System CD-3000 Grey,,False,,,,,,,goods,Sales,pcs,Bose Acoustic Wave Music System CD-3000 Grey,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Acoustic Wave Music System CD-3000 - Antenna,00122-P-1,Bose Acoustic Wave Music System CD-3000 - Antenna,,False,,,,,,,goods,Sales,pcs,Bose Acoustic Wave Music System CD-3000 - Antenna,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Acoustic Wave Music System CD-3000 - 3 ft L17813.5mm Stereo Plug/2 RCA Plug Cable Black,00122-P-2-BK,Bose Acoustic Wave Music System CD-3000 - 3 ft L17813.5mm Stereo Plug/2 RCA Plug Cable Black,,False,,,,,,,goods,Sales,pcs,Bose Acoustic Wave Music System CD-3000 - 3 ft L17813.5mm Stereo Plug/2 RCA Plug Cable Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers,00123,Bose 251 Environmental Outdoor Speakers,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers Black,00123-BK,Bose 251 Environmental Outdoor Speakers Black,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers White,00123-WH,Bose 251 Environmental Outdoor Speakers White,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers White,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers White New,00123-WH-N,Bose 251 Environmental Outdoor Speakers White New,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers White New,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers Black New,00123-BK-N,Bose 251 Environmental Outdoor Speakers Black New,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers Black New,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers White Used,00123-WH-U,Bose 251 Environmental Outdoor Speakers White Used,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers White Used,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers - Aluminum Mount Bracket,00123-P-1-AL,Bose 251 Environmental Outdoor Speakers - Aluminum Mount Bracket,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers - Aluminum Mount Bracket,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers - TWIDDLERTM,00123-P-2,Bose 251 Environmental Outdoor Speakers - TWIDDLERTM,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers - TWIDDLERTM,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers - Wall Mounting Bracket White,00123-P-3-WH,Bose 251 Environmental Outdoor Speakers - Wall Mounting Bracket White,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers - Wall Mounting Bracket White,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers - Wall Mounting Bracket,00123-P-3,Bose 251 Environmental Outdoor Speakers - Wall Mounting Bracket,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers - Wall Mounting Bracket,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose 251 Environmental Outdoor Speakers - Wall Mounting Bracket Black,00123-P-3-BK,Bose 251 Environmental Outdoor Speakers - Wall Mounting Bracket Black,,False,,,,,,,goods,Sales,pcs,Bose 251 Environmental Outdoor Speakers - Wall Mounting Bracket Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Wireless Audio System Adapter,00124,Bose Wireless Audio System Adapter,,False,,,,,,,goods,Sales,pcs,Bose Wireless Audio System Adapter,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Wireless Audio System Adapter - Wireless Audio System Adapter Black,00124-P-1-BK,Bose Wireless Audio System Adapter - Wireless Audio System Adapter Black,,False,,,,,,,goods,Sales,pcs,Bose Wireless Audio System Adapter - Wireless Audio System Adapter Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Lifestyle 650 Home Entertainment System,00125,Bose Lifestyle 650 Home Entertainment System,,False,,,,,,,goods,Sales,pcs,Bose Lifestyle 650 Home Entertainment System,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Virtually Invisible 300 Wireless Surround Speakers,00126,Bose Virtually Invisible 300 Wireless Surround Speakers,,False,,,,,,,goods,Sales,pcs,Bose Virtually Invisible 300 Wireless Surround Speakers,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Virtually Invisible 300 Wireless Surround Speakers Black,00126-BK,Bose Virtually Invisible 300 Wireless Surround Speakers Black,,False,,,,,,,goods,Sales,pcs,Bose Virtually Invisible 300 Wireless Surround Speakers Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundTouch 300 Soundbar,00127,Bose SoundTouch 300 Soundbar,,False,,,,,,,goods,Sales,pcs,Bose SoundTouch 300 Soundbar,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundTouch 300 Soundbar Black,00127-BK,Bose SoundTouch 300 Soundbar Black,,False,,,,,,,goods,Sales,pcs,Bose SoundTouch 300 Soundbar Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose SoundTouch 300 Soundbar - Repair Service Refurbished,00127-P-1-R,Bose SoundTouch 300 Soundbar - Repair Service Refurbished,,False,,,,,,,goods,Sales,pcs,Bose SoundTouch 300 Soundbar - Repair Service Refurbished,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Acoustimass 300 Wireless Bass Module,00128,Bose Acoustimass 300 Wireless Bass Module,,False,,,,,,,goods,Sales,pcs,Bose Acoustimass 300 Wireless Bass Module,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Acoustimass 300 Wireless Bass Module Black,00128-BK,Bose Acoustimass 300 Wireless Bass Module Black,,False,,,,,,,goods,Sales,pcs,Bose Acoustimass 300 Wireless Bass Module Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Acoustimass 300 Wireless Bass Module - Circuit Board Refurbished,00128-P-1-R,Bose Acoustimass 300 Wireless Bass Module - Circuit Board Refurbished,,False,,,,,,,goods,Sales,pcs,Bose Acoustimass 300 Wireless Bass Module - Circuit Board Refurbished,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker,00129,Bose Jewel Double Cube Speaker,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker Black,00129-BK,Bose Jewel Double Cube Speaker Black,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker White,00129-WH,Bose Jewel Double Cube Speaker White,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker White,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - Wall Mount Ceiling Bracket Black,00129-P-1-BK,Bose Jewel Double Cube Speaker - Wall Mount Ceiling Bracket Black,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - Wall Mount Ceiling Bracket Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - Wall Mount Bracket Black,00129-P-2-BK,Bose Jewel Double Cube Speaker - Wall Mount Bracket Black,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - Wall Mount Bracket Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - Wall Mount Bracket White,00129-P-2-WH,Bose Jewel Double Cube Speaker - Wall Mount Bracket White,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - Wall Mount Bracket White,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - 40ft Speaker Cable,00129-P-3,Bose Jewel Double Cube Speaker - 40ft Speaker Cable,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - 40ft Speaker Cable,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - 20ft Speaker Cable,00129-P-4,Bose Jewel Double Cube Speaker - 20ft Speaker Cable,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - 20ft Speaker Cable,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - 18ft Speaker Cable,00129-P-5,Bose Jewel Double Cube Speaker - 18ft Speaker Cable,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - 18ft Speaker Cable,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - 5 Speaker Cable RCA to Bare Wire,00129-P-6,Bose Jewel Double Cube Speaker - 5 Speaker Cable RCA to Bare Wire,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - 5 Speaker Cable RCA to Bare Wire,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - Wall Mount Ceiling Brackets White,00129-P-7-WH,Bose Jewel Double Cube Speaker - Wall Mount Ceiling Brackets White,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - Wall Mount Ceiling Brackets White,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - Mounting Screw - UFS-20,00129-P-8,Bose Jewel Double Cube Speaker - Mounting Screw - UFS-20,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - Mounting Screw - UFS-20,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - Mounting Screw - UB-20,00129-P-9,Bose Jewel Double Cube Speaker - Mounting Screw - UB-20,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - Mounting Screw - UB-20,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - Ceiling Bracket,00129-P-10,Bose Jewel Double Cube Speaker - Ceiling Bracket,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - Ceiling Bracket,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - Ceiling Bracket White,00129-P-10-WH,Bose Jewel Double Cube Speaker - Ceiling Bracket White,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - Ceiling Bracket White,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Jewel Double Cube Speaker - 5 Wall Mount Brackets Black,00129-P-11-BK,Bose Jewel Double Cube Speaker - 5 Wall Mount Brackets Black,,False,,,,,,,goods,Sales,pcs,Bose Jewel Double Cube Speaker - 5 Wall Mount Brackets Black,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
Bose Omni Jewel Floor Stand,00130,Bose Omni Jewel Floor Stand,,False,,,,,,,goods,Sales,pcs,Bose Omni Jewel Floor Stand,,Inventory,Cost of Goods Sold,Inventory Asset,,,,,,,,,kg,cm,
