"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"All amounts in USD, unless specified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definitions:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date/time: posted date/time of the transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selling fees: Includes variable closing fees and referral fees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Note: Reports with start date of Jan 1, 2025 or later are indexed by posted date, include both released and deferred transactions and have two new columns. You may need to update integrations or third-party mappings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,Regulatory Fee,Tax On Regulatory Fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total,Transaction Status,Transaction Release Date
"Apr 17, 2026 2:04:39 AM PDT",26293156651,Order,113-6578288-4827449,LW-FK0C-Q4T3,"USAV Solutions Replacement Mounting Bracket for Bose 151 SE and 161 Speakers, Black, Plastic Wall Mount, Single Bracket with Mounting Hardware",1,amazon.com,Standard Orders,Seller,MAYNARD,MA,1754,MarketplaceFacilitator,32.88,2.06,5.43,0,0,0,0,0,0,0,-2.06,-5.75,0,-0.1,0,32.46,Released,"Apr 28, 2026 6:38:30 AM PDT"
"Apr 17, 2026 2:20:56 AM PDT",26293156651,Order,112-5715844-4220213,00120-N,Bose® Solo/CineMate® Universal Remote,1,amazon.com,Standard Orders,Amazon,ALTA LOMA,CA,91701,MarketplaceFacilitator,98,7.6,4.28,0,0,0,0,0,-4.28,0,-7.6,-14.7,-5.99,0,0,77.31,Released,"Apr 29, 2026 2:35:36 AM PDT"
"Apr 17, 2026 3:42:19 AM PDT",26158739451,Order,113-3944947-0914637,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,EL CAJON,CA,92021,MarketplaceFacilitator,27.88,2.3,0,0,0,0,0,0,0,0,-2.3,-4.18,-3.65,0,0,20.05,Released,"Apr 25, 2026 3:55:29 AM PDT"
"Apr 17, 2026 5:42:05 AM PDT",26158739451,Order,113-3775305-6525864,SD-GW8Q-C1M5,"Bose 738031-1710 Wave SoundTouch Music System IV, Works with Alexa, Espresso Black",1,amazon.com,Standard Orders,Amazon,BILLERICA,MA,1821,MarketplaceFacilitator,998,62.38,0,0,0,0,0,0,0,0,-62.38,-79.84,-17.21,0,0,900.95,Released,"Apr 27, 2026 2:56:23 AM PDT"
"Apr 17, 2026 9:06:08 AM PDT",26158739451,Shipping Services,113-5305149-4018633,,Shipping Label Purchased through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82,-6.82,Released,"Apr 17, 2026 9:06:08 AM PDT"
"Apr 17, 2026 9:06:11 AM PDT",26158739451,Order,113-5305149-4018633,OQ-64HU-N4YA,Bluetooth Adapter Upgrade Kit for Bose Wave Music System AWRCC1 II,1,amazon.com,Standard Orders,Seller,EL CAJON,CA,92021,MarketplaceFacilitator,228,18.81,15,1.24,0,0,0,0,0,0,-20.05,-26.44,0,-0.1,0,216.46,Released,"Apr 26, 2026 3:40:49 AM PDT"
"Apr 17, 2026 10:15:51 AM PDT",26158739451,Shipping Services,113-6490321-2830647,,ReturnPostageBilling,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.98,-17.98,Released,"Apr 17, 2026 10:15:51 AM PDT"
"Apr 17, 2026 11:23:49 AM PDT",26158739451,Order,111-5108075-1112264,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,NORTHFORD,CT,6472,MarketplaceFacilitator,27.88,1.59,2.99,0,0,0,0,0,-5.78,0,-1.59,-3.76,-3.97,0,0,17.36,Released,"Apr 25, 2026 7:12:59 AM PDT"
"Apr 17, 2026 11:43:06 AM PDT",26158739451,FBA Inventory Fee,FBA19BQ8BVQ3,,,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.94,-43.94,Released,"Apr 17, 2026 11:43:06 AM PDT"
"Apr 17, 2026 12:05:26 PM PDT",26158739451,FBA Inventory Fee,FBA19BQ9DY5S,,,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.26,-46.26,Released,"Apr 17, 2026 12:05:26 PM PDT"
"Apr 17, 2026 12:06:03 PM PDT",26158739451,Order,112-7833623-9789851,JG-LHIT-0ADH,"USAV 16AWG 20FT Speaker Wire RCA Adapter Plug to Bare Wire for AV Receiver, Speakers Stereo Wire Cord to RCA - Pair",1,amazon.com,Standard Orders,Amazon,APPLETON,WI,54913,MarketplaceFacilitator,27.88,1.53,0,0,0,0,0,0,0,0,-1.53,-4.18,-4.35,0,0,19.35,Released,"Apr 26, 2026 5:27:39 AM PDT"
"Apr 17, 2026 12:46:03 PM PDT",26158739451,Order,113-5752005-5689801,EC-HMR0-MS5T,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,1,amazon.com,Standard Orders,Amazon,HAVERHILL,MA,1832,MarketplaceFacilitator,166,10.38,0,0,0,0,0,0,0,0,-10.38,-13.28,-8,0,0,144.72,Released,"Apr 27, 2026 3:44:25 AM PDT"
"Apr 17, 2026 2:46:59 PM PDT",26158739451,FBA Inventory Fee,FBA19B3W9JFF,,,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87,-5.87,Released,"Apr 17, 2026 2:46:59 PM PDT"
"Apr 17, 2026 4:38:28 PM PDT",26158739451,Refund,111-8089952-3311446,XL-UBU2-AJZD,Wii Rock Band Wireless Guitar,1,amazon.com,Standard Orders,Seller,DEARBORN,MI,48120,Combined TCS+MTC,-108,-6.48,0,0,0,0,0,0,0,0,6.48,12.96,0,0,21.6,-73.44,Released,"Apr 17, 2026 4:38:28 PM PDT"
"Apr 17, 2026 5:16:45 PM PDT",26158739451,Order,112-5725844-5819463,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,HARRISBURG,NC,28075,MarketplaceFacilitator,27.88,1.76,2.99,0,0,0,0,0,-5.78,0,-1.76,-3.76,-3.97,0,0,17.36,Released,"Apr 25, 2026 4:00:40 AM PDT"
"Apr 17, 2026 5:19:59 PM PDT",26158739451,Order,113-9498061-4765006,00-8BHU-3VR8,Bose Wave III Premium Backlit Remote,1,amazon.com,Standard Orders,Amazon,EL CAJON,CA,92021,MarketplaceFacilitator,46.88,3.87,0,0,0,0,0,0,0,0,-3.87,-7.03,-6.24,0,0,33.61,Released,"Apr 27, 2026 4:55:44 AM PDT"
"Apr 17, 2026 5:20:48 PM PDT",26158739451,Order,111-1354201-8241837,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,PINEDALE,WY,82941,MarketplaceFacilitator,27.88,1,0,0,0,0,0,0,-2.79,0,-1,-3.76,-4.2,0,0,17.13,Released,"Apr 27, 2026 8:24:04 AM PDT"
"Apr 17, 2026 5:40:22 PM PDT",26158739451,Order,111-0134213-1963450,KR-0ZND-OQTB,"Bose 151 SE Environmental Speakers, Elegant Outdoor Speakers - White",1,amazon.com,Standard Orders,Amazon,COCOA BEACH,FL,32931,MarketplaceFacilitator,438,30.66,0,0,0,0,0,0,0,0,-30.66,-35.04,-9.97,0,0,392.99,Released,"Apr 27, 2026 7:19:42 PM PDT"
"Apr 17, 2026 5:40:38 PM PDT",26158739451,Order,113-1997497-9166628,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,STAMFORD,CT,6903,MarketplaceFacilitator,27.88,1.77,6.99,0,0,0,0,0,-6.99,0,-1.77,-4.18,-3.97,0,0,19.73,Released,"Apr 25, 2026 3:06:29 PM PDT"
"Apr 17, 2026 7:09:10 PM PDT",26158739451,Order,113-5237456-1029859,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,Barnegat,N.J.,8005,MarketplaceFacilitator,27.88,1.85,0,0,0,0,0,0,0,0,-1.85,-4.18,-3.97,0,0,19.73,Released,"Apr 26, 2026 5:38:20 AM PDT"
"Apr 17, 2026 7:50:41 PM PDT",26158739451,Order,111-7069729-9660258,QU-0W1L-CCVB,USAV Wall Mount Ceiling Bracket for Bose Jewel Cube Speaker - Pair Black,1,amazon.com,Standard Orders,Amazon,paramount,ca,90723,MarketplaceFacilitator,20.88,2.19,0,0,0,0,0,0,0,0,-2.19,-3.13,-4.09,0,0,13.66,Released,"Apr 26, 2026 5:03:13 AM PDT"
"Apr 17, 2026 7:58:15 PM PDT",26293156651,Order,111-5306431-1635417,21-1AH8-BB1I,Bose 301-V Stereo Loudspeakers (Pair) - Black,1,amazon.com,Standard Orders,Amazon,PARKTON,NC,28371,MarketplaceFacilitator,418.88,29.32,6.99,0,0,0,0,0,-6.99,0,-29.32,-33.51,-23.94,0,0,361.43,Released,"May 1, 2026 6:50:06 AM PDT"
"Apr 17, 2026 8:05:17 PM PDT",26158739451,Refund,113-2357990-3665035,00983-SW,Replacement Subwoofer for Bose Companion 3 Multimedia Speaker System Black -Powered Bass Module Only,1,amazon.com,Standard Orders,Seller,PORTSMOUTH,VA,23703,Combined TCS+MTC,-96.88,-5.81,0,0,0,0,0,0,0,0,5.81,6.2,0,0,33.85,-56.83,Released,"Apr 17, 2026 8:05:17 PM PDT"
"Apr 17, 2026 9:15:26 PM PDT",26158739451,Service Fee,FBA197YZCKPJ,,FBA Inbound Placement Service Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.88,-8.88,Released,"Apr 17, 2026 9:15:26 PM PDT"
"Apr 17, 2026 9:16:50 PM PDT",26293156651,Order,111-8130929-2293024,XO-85M2-PWLI,USAV Wall Mount Brackets for White Bose 151 Speaker - Pair,1,amazon.com,Standard Orders,Amazon,BYESVILLE,OHIO,43723,MarketplaceFacilitator,21.88,0,0,0,0,0,0,0,0,0,0,-3.28,-4.09,0,0,14.51,Released,"Apr 28, 2026 4:25:24 AM PDT"
"Apr 17, 2026 9:16:54 PM PDT",26158739451,Service Fee,FBA197YZB1MT,,FBA Inbound Placement Service Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,-2.8,Released,"Apr 17, 2026 9:16:54 PM PDT"
"Apr 17, 2026 9:25:56 PM PDT",26158739451,Order,114-9126891-6561820,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,GULF BREEZE,FL,32563,MarketplaceFacilitator,27.88,1.76,2.99,0,0,0,0,0,-5.78,0,-1.76,-3.76,-4.2,0,0,17.13,Released,"Apr 25, 2026 6:28:56 AM PDT"
"Apr 17, 2026 9:40:18 PM PDT",26158739451,Refund,114-5753796-8844249,21-1AH8-BB1I,Bose 301-V Stereo Loudspeakers (Pair) - Black,1,amazon.com,Standard Orders,Amazon,NEW HAVEN,IN,46774,MarketplaceFacilitator,-418.88,-29.32,0,0,0,0,0,0,0,0,29.32,28.51,0,0,0,-390.37,Released,"Apr 17, 2026 9:40:21 PM PDT"
"Apr 17, 2026 10:10:51 PM PDT",26158739451,Order,111-0597558-5158653,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,PORTERVILLE,CA,93257,MarketplaceFacilitator,27.88,2.58,0,0,0,0,0,0,0,0,-2.58,-4.18,-4.2,0,0,19.5,Released,"Apr 26, 2026 12:53:28 AM PDT"
"Apr 17, 2026 10:35:10 PM PDT",26158739451,Order,111-5268544-6385819,PO-BE51-TWC2,USAV Solutions Metal Wall Mount Brackets for Black Bose 151 Speaker - Pair,1,amazon.com,Standard Orders,Amazon,taylorsville,ky,40071,MarketplaceFacilitator,36.88,2.21,0,0,0,0,0,0,0,0,-2.21,-5.53,-5.22,0,0,26.13,Released,"Apr 26, 2026 3:28:06 AM PDT"
"Apr 18, 2026 12:16:46 AM PDT",26293156651,Order,111-7353860-2033017,XQ-FIIT-24XA,USAV OEM Bluetooth Adapter for Bose Wave Radio CD Player AWRC-1G AWRC-1P,1,amazon.com,Standard Orders,Amazon,BLACKSBURG,VA,24060,MarketplaceFacilitator,27.88,1.48,0.52,0,0,0,0,0,-0.52,0,-1.48,-4.18,-4.2,0,0,19.5,Released,"Apr 28, 2026 1:49:35 AM PDT"
"Apr 18, 2026 12:17:41 AM PDT",26158739451,Shipping Services,112-3397116-8925049,,Shipping Label Refunded through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,13.25,Released,"Apr 18, 2026 12:17:41 AM PDT"
"Apr 18, 2026 1:13:49 AM PDT",26158739451,Order,111-3251259-9542614,XQ-FIIT-24XA,USAV OEM Bluetooth Adapter for Bose Wave Radio CD Player AWRC-1G AWRC-1P,1,amazon.com,Standard Orders,Amazon,STAR PRAIRIE,WI,54026,MarketplaceFacilitator,27.88,1.53,0,0,0,0,0,0,0,0,-1.53,-4.18,-4.2,0,0,19.5,Released,"Apr 27, 2026 5:06:21 PM PDT"
"Apr 18, 2026 1:38:09 AM PDT",26158739451,Refund,113-5508124-8691451,1O-XHCK-LBJ7,Bose 161 Speaker System (Black) - Ideal for Stereo or Home Theater use,1,amazon.com,Standard Orders,Amazon,EAU CLAIRE,WISCONSIN,54701,MarketplaceFacilitator,-116,-6.38,-6.99,0,0,0,0,0,6.99,0,6.38,7.42,0,0,0,-108.58,Released,"Apr 18, 2026 1:38:09 AM PDT"
"Apr 18, 2026 1:55:19 AM PDT",26293156651,Order,114-8084770-8045803,K3-7C05-S89P,"Bose® Wave® Music System Multi-CD Changer, Graphite Gray",1,amazon.com,Standard Orders,Amazon,MERRITT IS,FL,32953,MarketplaceFacilitator,368,25.76,0,0,0,0,0,0,0,0,-25.76,-29.44,-16.31,0,0,322.25,Released,"Apr 29, 2026 4:02:00 AM PDT"
"Apr 18, 2026 4:29:46 AM PDT",26158739451,Refund,111-8650688-3589815,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,AMHERST,OH,44001,MarketplaceFacilitator,-27.88,-1.81,0,0,0,0,0,0,0,0,1.81,3.34,0,0,0,-24.54,Released,"Apr 18, 2026 4:29:46 AM PDT"
"Apr 18, 2026 7:18:53 AM PDT",26158739451,FBA Inventory Fee,LHRkE67P+6,,FBA Removal Order: Return Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47,-6.47,Released,"Apr 18, 2026 7:18:53 AM PDT"
"Apr 18, 2026 9:19:33 AM PDT",26158739451,FBA Inventory Fee,+2bzO21668,,FBA Removal Order: Return Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-6.36,Released,"Apr 18, 2026 9:19:33 AM PDT"
"Apr 18, 2026 1:00:27 PM PDT",26293156651,Order,113-4421793-3884230,ZU-2VE4-E3YF,Replacement Bose Single Cube Speaker for Bose Lifestyle Acoustimass Home Theater Speaker System,1,amazon.com,Standard Orders,Amazon,CORINTH,TX,76210,MarketplaceFacilitator,83,6.85,0,0,0,0,0,0,0,0,-6.85,-6.64,-6.29,0,0,70.07,Released,"Apr 28, 2026 6:31:20 PM PDT"
"Apr 18, 2026 4:10:37 PM PDT",26158739451,Shipping Services,112-9940454-2469842,,Adjustment,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,2.06,Released,"Apr 18, 2026 4:10:37 PM PDT"
"Apr 18, 2026 4:11:15 PM PDT",26158739451,Order,111-0030420-0519433,XO-85M2-PWLI,USAV Wall Mount Brackets for White Bose 151 Speaker - Pair,1,amazon.com,Standard Orders,Amazon,TULSA,OK,74133,MarketplaceFacilitator,21.88,1.86,0,0,0,0,0,0,0,0,-1.86,-3.28,-4.09,0,0,14.51,Released,"Apr 27, 2026 3:55:37 AM PDT"
"Apr 18, 2026 4:13:16 PM PDT",26158739451,Shipping Services,112-1987694-0457811,,Adjustment,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85,-1.85,Released,"Apr 18, 2026 4:13:16 PM PDT"
"Apr 18, 2026 4:50:12 PM PDT",26158739451,Order,114-2560401-4691433,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,REVERE,MA,2151,MarketplaceFacilitator,27.88,1.74,4.34,0,0,0,0,0,-4.34,0,-1.74,-4.18,-3.65,0,0,20.05,Released,"Apr 26, 2026 3:11:39 PM PDT"
"Apr 18, 2026 7:26:39 PM PDT",26158739451,Order,112-4382399-7964262,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,ROCHESTER,NY,14621,MarketplaceFacilitator,27.88,2.01,0,0,0,0,0,0,-2.79,0,-2.01,-3.76,-3.65,0,0,17.68,Released,"Apr 27, 2026 4:15:39 AM PDT"
"Apr 18, 2026 8:01:09 PM PDT",26158739451,Order,111-4747752-9785861,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,FORT WORTH,TX,76107,MarketplaceFacilitator,27.88,2.3,0,0,0,0,0,0,0,0,-2.3,-4.18,-3.97,0,0,19.73,Released,"Apr 27, 2026 1:22:49 AM PDT"
"Apr 18, 2026 8:24:13 PM PDT",26158739451,Order,113-9990264-6905809,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,LARKSPUR,CO,80118,MarketplaceFacilitator,27.88,1.12,0,0,0,0,0,0,0,0,-1.12,-4.18,-4.2,0,0,19.5,Released,"Apr 27, 2026 8:04:32 AM PDT"
"Apr 18, 2026 10:06:45 PM PDT",26158739451,Order,111-6431320-6747403,FJ-YYXV-BKTN,USAV Set of 5 Speaker Cable for Bose Lifestyle Acoustimass System - RCA to Bare Wire,1,amazon.com,Standard Orders,Amazon,Fairfax,Virginia,22032,MarketplaceFacilitator,59.88,3.59,0,0,0,0,0,0,0,0,-3.59,-8.98,-6.45,0,0,44.45,Released,"Apr 27, 2026 8:47:12 AM PDT"
"Apr 18, 2026 10:07:55 PM PDT",26293156651,Order,113-3938068-5541850,01726-N,"USAV Solutions Replacement Mounting Bracket for Bose 151 SE and 161 Speakers, Black, Plastic Wall Mount, Single Bracket with Mounting Hardware",1,amazon.com,Standard Orders,Amazon,LAKE ALFRED,FL,33850,MarketplaceFacilitator,42.88,3,6.99,0,0,0,0,0,-6.99,0,-3,-6.43,-4.76,0,0,31.69,Released,"Apr 28, 2026 11:41:00 PM PDT"
"Apr 18, 2026 10:29:24 PM PDT",26158739451,FBA Inventory Fee,+2bzO21668,,FBA Removal Order: Return Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.43,-12.43,Released,"Apr 18, 2026 10:29:24 PM PDT"
"Apr 18, 2026 10:47:05 PM PDT",26158739451,Order,112-6366258-5447439,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,MELBOURNE BEACH,FL,32951,MarketplaceFacilitator,27.88,1.95,2.99,0,0,0,0,0,-2.99,0,-1.95,-4.18,-3.97,0,0,19.73,Released,"Apr 26, 2026 6:03:09 AM PDT"
"Apr 18, 2026 10:57:36 PM PDT",26158739451,Order,114-7138238-3088247,00028-1,Bose SoundDock Remote - Gray,1,amazon.com,Standard Orders,Amazon,Micanopy,Florida,32667,MarketplaceFacilitator,29.88,2.24,0,0,0,0,0,0,0,0,-2.24,-4.48,-3.55,0,0,21.85,Released,"Apr 27, 2026 12:48:02 PM PDT"
"Apr 18, 2026 11:29:44 PM PDT",26293156651,Order,111-3164860-7000234,U3-M87O-CG8E,Bose SoundLink Color Bluetooth Speaker (Mint),1,amazon.com,Standard Orders,Amazon,FAYETTEVILLE,GA,30214,MarketplaceFacilitator,106.88,7.48,0,0,0,0,0,0,0,0,-7.48,-8.55,-6.86,0,0,91.47,Released,"Apr 29, 2026 8:24:27 AM PDT"
"Apr 18, 2026 11:39:24 PM PDT",26158739451,Order,111-9339557-9673859,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,MARLOW,OK,73055,MarketplaceFacilitator,27.88,2.43,0,0,0,0,0,0,0,0,-2.43,-4.18,-3.97,0,0,19.73,Released,"Apr 27, 2026 12:26:18 PM PDT"
"Apr 18, 2026 11:41:28 PM PDT",26158739451,Order,114-8344206-5350615,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,LEANDER,TX,78641,MarketplaceFacilitator,27.88,2.07,0,0,0,0,0,0,-2.79,0,-2.07,-3.76,-3.65,0,0,17.68,Released,"Apr 27, 2026 3:45:44 AM PDT"
"Apr 19, 2026 1:47:30 AM PDT",26158739451,Order,111-0523111-7510620,JG-LHIT-0ADH,"USAV 16AWG 20FT Speaker Wire RCA Adapter Plug to Bare Wire for AV Receiver, Speakers Stereo Wire Cord to RCA - Pair",1,amazon.com,Standard Orders,Amazon,CHURCHVILLE,NY,14428,MarketplaceFacilitator,27.88,2.23,0,0,0,0,0,0,0,0,-2.23,-4.18,-4.35,0,0,19.35,Released,"Apr 26, 2026 7:09:59 PM PDT"
"Apr 19, 2026 2:22:56 AM PDT",26158739451,Order,111-7218439-4041020,NA-SZ9C-0XMT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,MANASQUAN,NJ,8736,MarketplaceFacilitator,27.88,1.66,2.99,0,0,0,0,0,-5.78,0,-1.66,-3.76,-3.65,0,0,17.68,Released,"Apr 27, 2026 5:23:29 AM PDT"
"Apr 19, 2026 4:17:45 AM PDT",26158739451,Adjustment,111-9278720-3041826,00-BRCN-Y2CE,FBA Inventory Reimbursement - Customer Return,1,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.85,154.85,Released,"Apr 19, 2026 4:17:45 AM PDT"
"Apr 19, 2026 5:53:44 AM PDT",26158739451,Shipping Services,113-6402763-5378636,,Shipping Label Refunded through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,5.29,Released,"Apr 19, 2026 5:53:44 AM PDT"
"Apr 19, 2026 6:08:31 AM PDT",26158739451,FBA Inventory Fee,,,FBA Long-Term Storage Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-187.58,-187.58,Released,"Apr 19, 2026 6:08:31 AM PDT"
"Apr 19, 2026 6:25:03 AM PDT",26158739451,Shipping Services,113-9631413-6365829,,Shipping Label Refunded through Amazon,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,5.29,Released,"Apr 19, 2026 6:25:03 AM PDT"
"Apr 19, 2026 9:30:31 AM PDT",26158739451,Order,112-0212229-3528220,IY-GO3Y-T1CL,Wall Mount Brackets Black (Pair) for Bose Cinemate Series II Satellite Speakers,1,amazon.com,Standard Orders,Amazon,OXNARD,CA,93030,MarketplaceFacilitator,20.88,1.93,1.5,0,0,0,0,0,-1.5,0,-1.93,-3.13,-3.86,0,0,13.89,Released,"Apr 27, 2026 11:18:01 AM PDT"
"Apr 19, 2026 10:06:05 AM PDT",26158739451,Order,114-2495507-7221869,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",1,amazon.com,Standard Orders,Amazon,SCOTTDALE,GA,30079,MarketplaceFacilitator,27.88,2.23,2.99,0,0,0,0,0,-2.99,0,-2.23,-4.18,-4.2,0,0,19.5,Released,"Apr 27, 2026 6:35:30 AM PDT"
"Apr 19, 2026 12:09:47 PM PDT",26293156651,Order,114-7161495-6101066,00028-1,Bose SoundDock Remote - Gray,1,amazon.com,Standard Orders,Amazon,WILMINGTON,DE,19804,,27.88,0,0.11,0,0,0,0,0,0,0,0,-4.18,-3.66,0,0,20.15,Released,"Apr 28, 2026 8:29:17 PM PDT"
