Date,FNSKU,ASIN,MSKU,Title,Disposition,Starting Warehouse Balance,In Transit Between Warehouses,Receipts,Customer Shipments,Customer Returns,Vendor Returns,Warehouse Transfer In/Out,Found,Lost,Damaged,Disposed,Other Events,Ending Warehouse Balance,Unknown Events,Location,Store,inventory_sku
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BFL2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,BNA3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,BTR1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BWI2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,9,0,0,0,0,0,0,0,0,0,0,0,9,0,CLE2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,55,0,0,0,0,0,0,0,0,0,0,0,55,0,CLE3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,CLT4,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,CSG1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,DAB2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,DAL2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,DAL3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,DCA1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,DEN3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,DEN4,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,30,0,0,0,0,0,0,0,0,0,0,0,30,0,DET3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,DET6,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,DFW7,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,DSM5,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,DTW1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,FAT1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,FTW6,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GEG1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GYR1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,HOU6,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1-Jan,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,JAX7,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,LAS7,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LGB7,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LUK2,,00149
6/1/2026,X003REVJ3T,B002KY2OU8,90-VMBR-JS2E,BoseÂ® CineMateÂ® Series II Digital Home Theater Speaker System,SELLABLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SCK8,,00044
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,MDW4,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,MDW7,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,MQY1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,MSP1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,OMA2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,ONT2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,ONT6,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,ORF3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,8,0,0,0,0,0,0,0,0,0,0,0,8,0,OXR1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PCW1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,PDX8,,00149
6/1/2026,X003V7T9U7,B0C8RMX2DZ,TK-KCDT-JPMG,USAV Solutions Set of 5 Speaker Cable for Bose Lifestyle Acoustimass System - RCA to Bare Wire - White,SELLABLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AUS2,,00148-P-1-WH
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PDX9,,00149
6/1/2026,X003V7T9U7,B0C8RMX2DZ,TK-KCDT-JPMG,USAV Solutions Set of 5 Speaker Cable for Bose Lifestyle Acoustimass System - RCA to Bare Wire - White,SELLABLE,0,12,0,0,0,0,0,0,0,0,0,0,0,0,GEU3,,00148-P-1-WH
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PHL7,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PHX3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,RDU1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,RIC4,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,SAN3,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SAT2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SAV4,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,SBN1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,SCK6,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SDF8,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SHV1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SLC1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SMF1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,SYR1,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,5,0,0,0,0,0,0,0,0,0,0,0,5,0,TLH2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,TPA4,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TUS2,,00149
6/1/2026,X00444UQJT,B0C79P9K65,AH-GZU6-NKEM,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,VGT1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",CUSTOMER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,EWR7,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",CUSTOMER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IAH1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",CUSTOMER_DAMAGED,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,IND8,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,ABQ1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,-1,0,0,0,0,0,0,0,0,2,0,ACY1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,AFW1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,AGS2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,AKC1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,AUS2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,BFL1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BFL2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,BTR1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BWI2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,CLE2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,CLE3,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,CMH4,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,DAB2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,DAL2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,DCA1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,DEN3,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,DEN4,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,DET3,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,DET6,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,9,0,0,0,0,0,0,0,0,0,0,0,9,0,DSM5,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,DTW1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,ELP1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,FSD1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,FWA6,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,HOU6,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,6,0,0,0,0,0,0,0,0,0,0,0,6,0,IGQ1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1-Jan,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,1,0,0,0,0,0,0,0,0,0,0,4,0,JAX2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,JAX7,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,JFK8,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,1,0,0,0,0,-1,0,0,0,0,0,2,0,LAS7,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,22,0,0,0,0,0,0,0,0,0,0,0,22,0,LGB3,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,LUK2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,3,0,0,0,0,0,0,0,0,0,0,0,3,0,MDW4,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,MDW7,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,MKE2,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,MLI1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,5,0,0,-1,0,0,0,0,0,0,0,0,4,0,MQY1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,MSP1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,8,0,0,0,0,0,0,0,0,0,0,0,8,0,MTN1,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,8,0,0,0,0,0,0,0,0,0,0,0,8,0,ORD5,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,ORF3,,00149
6/1/2026,X004NN93RH,B0C79P9K65,NV-6VNP-5YFT,"USAV OEM Bluetooth Adapter for Bose Wave Music System II III IV AWRCC1, AWRCC2",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,ORF4,,00149
