po_id,po_number,order_date,received_status,billed_status,extracted_received_date,notes,terms
5623409000001599143,13-14319-35557,2026-03-05,to_be_received,to_be_billed,2026-03-10,"kai 3/10 1:49

Bose VCS-10 Center Channel + 2 Bose 161 VCS-30 Speakers Home Theater - FREE SHIP
https://www.ebay.com/itm/257390862292
PAYPAL
399349220180
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 399349220180
Bose VCS-10 Center Channel + 2 Bose 161 VCS-30 Speakers Home Theater - FREE SHIP: https://www.ebay.com/itm/257390862292",
5623409000001599076,26-14300-39327,2026-03-05,to_be_received,to_be_billed,2026-03-10,"KAI 3/10 3:22

Bose VCS-10 Center Channel Speaker Only
https://www.ebay.com/itm/389692085238
PAYPAL
9434608106244885315157
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9434608106244885315157
Bose VCS-10 Center Channel Speaker Only: https://www.ebay.com/itm/389692085238",
5623409000001599016,VIVO-US-52589,2026-03-05,to_be_received,to_be_billed,2026-03-05,"KAI 3/5 11:07
2 BOXES OF WALL MOUNT TOTAL 50PCS- TK 8467
1Z16Y01W0392982033
1Z16Y01W0390690441
Source: ZOHO_IMPORT",
5623409000001587816,13-14318-99085,2026-03-05,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 9434608106245902555426
Item Links:
- Bose 251 Environmental Outdoor Speakers Black w/ Wall Brackets: https://www.ebay.com/itm/277775562126
Source: EBAY_PURCHASING_API",
5623409000001587684,22-14305-65760,2026-03-05,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 9434608106245902541337
Item Links:
- Bose Companion 2 Series III Multimedia Desktop Laptop PC Speaker System - TESTED: https://www.ebay.com/itm/147181548911
Source: EBAY_PURCHASING_API",
5623409000001587615,16-14314-27157,2026-03-05,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 9434608106244882005891
Item Links:
- Bose Companion 2 Series III Multimedia PC Speakers Black No Power Cord: https://www.ebay.com/itm/389700143651
Source: EBAY_PURCHASING_API",
5623409000001587508,60967958,2026-03-04,to_be_received,to_be_billed,2026-03-16,"KAI 3/16 1:41

BOSE Speaker PS28 III UNTESTED
https://shopgoodwill.com/item/256831022
Credit Card
399485187351
Imported from Goodwill shipped-orders CSV.
Source: GOODWILL_CSV
Tracking: 399485187351
BOSE Speaker PS28 III UNTESTED: https://shopgoodwill.com/item/256831022",
5623409000001587263,10-14320-53099,2026-03-04,to_be_received,to_be_billed,,"Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Tracking: 1Z14V49E0317907824
Item Links:
- Bose 251 Outdoor Environmental Speakers (2) - BLACK: https://www.ebay.com/itm/236668852631
Source: EBAY_PURCHASING_API",
5623409000001587101,08-14321-33291,2026-03-04,to_be_received,to_be_billed,2026-03-13,"KAI 3/13 12:27


Bose 251 Outdoor Environmental Speakers (2) - BLACK
https://www.ebay.com/itm/298085586054
PAYPAL
399390849264
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 399390849264
Bose 251 Outdoor Environmental Speakers (2) - BLACK: https://www.ebay.com/itm/298085586054",
5623409000001587032,21-14302-57011,2026-03-04,to_be_received,to_be_billed,2026-03-10,"kai 3/10 2:07

Bose CineMate Series II Remote Control
https://www.ebay.com/itm/389646494894
PAYPAL
9400108106245901483490
Imported via eBay GetOrders (Buyer) (ebay_purchasing).
Source: EBAY_PURCHASING_API
Tracking: 9400108106245901483490
Bose CineMate Series II Remote Control: https://www.ebay.com/itm/389646494894",
5623409000001533109,CAS-20260202-1575550,2026-02-20,to_be_received,to_be_billed,,"Warranty replacement unit.
FedEx Tracking: 888932493075
Case #: CAS-20260202-1575550",
5623409000001435580,PO-WARRANTY-DELTA-26021,2026-02-11,to_be_received,to_be_billed,2026-02-12,"KAI 2/12 11:11


Return box shipped via UPS.
Tracking: 1ZR483V90324812724
This is a warranty replacement. No charge.
Waiting for defective unit return and replacement shipment.",
5623409000001350636,TK8191,2026-02-01,to_be_received,to_be_billed,,"tracking 1ZJ22B100312367727 ($37)- TK 8191
Source: ZOHO_IMPORT",
5623409000001350567,22-14159-28998,2026-01-31,to_be_received,to_be_billed,,"Nike Men's Air Zoom Vapor Cage 4 Rafa Tennis Shoe Style #DD1579 700
NEW
https://www.ebay.com/itm/146094600058
1Z14V36VYW10206829
Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_MEKONG_API
Tracking: 1Z14V36VYW10206829",
5623409000001318363,04-14177-21412,2026-01-30,to_be_received,to_be_billed,,"TENNISTRETCH....TENNIS WARMUP & SWING TRAINING AID , wilson , prince , babalot
NEW
https://www.ebay.com/itm/382072865399
APPLE PAY
9400108106244755460824
Imported via eBay GetOrders (Buyer) (ebay_mekong).
Source: EBAY_MEKONG_API
Tracking: 9400108106244755460824",
5623409000001148966,TK 8004,2026-01-13,to_be_received,to_be_billed,,"prepaid shipping label: 9434650206217157174897 ($12)
SENT LABEL
Source: ZOHO_IMPORT",
